"X1","id","category","sub_category","order_date","sales"
1412,"JD-15895","Furniture","Chairs",2016-07-09,408.006
1413,"JD-15895","Furniture","Furnishings",2016-07-09,165.28
1414,"HA-14905","Office Supplies","Binders",2014-06-30,334.768
1415,"BT-11305","Technology","Accessories",2017-01-28,239.97
1416,"BT-11305","Furniture","Furnishings",2017-01-28,37.74
1417,"SV-20815","Technology","Phones",2015-09-21,946.344
1418,"SV-20815","Technology","Accessories",2015-09-21,151.2
1419,"SV-20815","Furniture","Furnishings",2015-09-21,4.928
1420,"RW-19540","Office Supplies","Paper",2015-09-26,86.272
1421,"RW-19540","Office Supplies","Binders",2015-09-26,72.588
1422,"RW-19540","Office Supplies","Appliances",2015-09-26,60.672
1423,"RW-19540","Office Supplies","Binders",2015-09-26,77.031
1424,"RW-19540","Office Supplies","Storage",2015-09-26,119.904
1425,"RW-19540","Technology","Phones",2015-09-26,263.96
1426,"RW-19540","Office Supplies","Storage",2015-09-26,363.648
1427,"DK-12835","Office Supplies","Binders",2015-10-31,9.728
1428,"DK-12835","Office Supplies","Envelopes",2015-10-31,14.75
1429,"DK-12835","Office Supplies","Binders",2015-10-31,29.8
1430,"DK-12835","Office Supplies","Labels",2015-10-31,427.42
1431,"LT-17110","Technology","Phones",2017-11-26,220.752
1432,"IM-15070","Office Supplies","Binders",2014-12-19,152.76
1433,"IM-15070","Office Supplies","Supplies",2014-12-19,7.27
1434,"IM-15070","Furniture","Chairs",2014-12-19,1819.86
1435,"FP-14320","Office Supplies","Paper",2016-12-26,33.9
1436,"ST-20530","Office Supplies","Paper",2017-06-20,31.104
1437,"ST-20530","Office Supplies","Art",2017-06-20,5.248
1438,"JE-15745","Technology","Accessories",2015-10-15,263.88
1439,"JE-15745","Furniture","Chairs",2015-10-15,2453.43
1440,"BD-11320","Office Supplies","Binders",2017-04-12,29.7
1441,"BD-11320","Office Supplies","Paper",2017-04-12,39.96
1442,"MM-17920","Office Supplies","Binders",2017-12-19,36.672
1443,"PW-19030","Office Supplies","Paper",2017-08-05,13.76
1444,"SC-20440","Office Supplies","Storage",2015-10-01,139.424
1445,"KL-16645","Technology","Phones",2016-05-23,1979.928
1446,"SD-20485","Office Supplies","Storage",2017-06-13,164.736
1447,"SD-20485","Furniture","Chairs",2017-06-13,470.302
1448,"SD-20485","Technology","Phones",2017-06-13,47.984
1449,"TS-21160","Office Supplies","Binders",2014-04-23,2.502
1450,"JB-15400","Technology","Phones",2015-05-01,88.752
1451,"TS-21085","Office Supplies","Binders",2015-07-19,2.025
1452,"MC-17425","Office Supplies","Paper",2016-11-26,70.98
1453,"MC-17425","Office Supplies","Binders",2016-11-26,91.68
1454,"MC-17425","Office Supplies","Binders",2016-11-26,33.75
1455,"MC-17425","Technology","Machines",2016-11-26,3040
1456,"ME-17320","Office Supplies","Binders",2017-06-12,91.2
1457,"ME-17320","Furniture","Tables",2017-06-12,452.94
1458,"SC-20440","Office Supplies","Binders",2015-08-17,52.2
1459,"NH-18610","Office Supplies","Labels",2016-09-25,15.936
1460,"AA-10480","Furniture","Furnishings",2014-05-04,27.46
1461,"LC-17140","Office Supplies","Binders",2015-12-01,55.424
1462,"MB-18085","Furniture","Tables",2016-03-11,244.006
1463,"LC-16930","Technology","Accessories",2016-08-26,159.984
1464,"LC-16930","Furniture","Chairs",2016-08-26,1024.716
1465,"KD-16495","Office Supplies","Fasteners",2016-12-16,3.68
1466,"MB-17305","Furniture","Furnishings",2014-08-08,121.376
1467,"MB-17305","Technology","Accessories",2014-08-08,95.976
1468,"TH-21550","Technology","Accessories",2015-05-16,255.968
1469,"DK-12835","Furniture","Chairs",2017-12-09,872.94
1470,"DK-12835","Office Supplies","Binders",2017-12-09,41.54
1471,"DK-12835","Office Supplies","Paper",2017-12-09,12.96
1472,"ON-18715","Office Supplies","Art",2015-09-24,6.848
1473,"KN-16390","Office Supplies","Labels",2017-07-11,8.67
1474,"NM-18520","Furniture","Furnishings",2015-12-01,6.688
1475,"NP-18685","Office Supplies","Art",2016-11-19,17.28
1476,"NP-18685","Office Supplies","Binders",2016-11-19,17.712
1477,"CG-12040","Office Supplies","Labels",2017-03-19,28.91
1478,"CS-12505","Office Supplies","Supplies",2016-11-13,52.136
1479,"KD-16345","Technology","Phones",2017-11-19,31.968
1480,"MK-18160","Office Supplies","Paper",2016-12-02,25.92
1481,"MK-18160","Office Supplies","Paper",2016-12-02,40.46
1482,"MK-18160","Office Supplies","Storage",2016-12-02,33.87
1483,"DW-13540","Office Supplies","Art",2017-08-25,9.728
1484,"DW-13540","Office Supplies","Paper",2017-08-25,3.424
1485,"CP-12340","Technology","Accessories",2016-10-14,177
1486,"MS-17770","Office Supplies","Fasteners",2014-11-27,3.76
1487,"CM-12655","Technology","Phones",2015-11-03,1212.848
1488,"CM-12655","Technology","Accessories",2015-11-03,89.97
1489,"CM-12655","Furniture","Furnishings",2015-11-03,42.6
1490,"Co-12640","Office Supplies","Labels",2014-11-29,5.04
1491,"DL-13495","Office Supplies","Envelopes",2017-04-30,62.96
1492,"TS-21370","Office Supplies","Paper",2017-11-24,5.88
1493,"TS-21370","Furniture","Chairs",2017-11-24,977.292
1494,"JW-15220","Furniture","Furnishings",2017-10-30,9.64
1495,"RF-19840","Office Supplies","Art",2014-12-17,40.05
1496,"JD-15790","Office Supplies","Art",2017-09-04,10.192
1497,"JD-15790","Office Supplies","Storage",2017-09-04,16.784
1498,"JD-15790","Office Supplies","Art",2017-09-04,13.12
1499,"NK-18490","Office Supplies","Binders",2016-10-17,18.16
1500,"NG-18430","Office Supplies","Paper",2017-11-12,16.056
1501,"NG-18430","Office Supplies","Paper",2017-11-12,223.056
1502,"NG-18430","Office Supplies","Storage",2017-11-12,540.048
1503,"AT-10435","Technology","Phones",2016-11-24,33.52
1504,"AT-10435","Furniture","Furnishings",2016-11-24,9.94
1505,"PC-19000","Office Supplies","Art",2015-08-01,6.72
1506,"PC-19000","Furniture","Tables",2015-08-01,1004.976
1507,"AR-10540","Office Supplies","Binders",2017-12-24,17.88
1508,"CS-12505","Technology","Machines",2016-09-17,396
1509,"LS-16975","Office Supplies","Binders",2017-12-10,34.5
1510,"JM-15535","Furniture","Furnishings",2017-09-12,8.36
1511,"NH-18610","Office Supplies","Art",2017-06-24,385.6
1512,"NH-18610","Office Supplies","Art",2017-06-24,35.82
1513,"RA-19915","Office Supplies","Storage",2017-08-18,200.064
1514,"RA-19915","Office Supplies","Binders",2017-08-18,21.38
1515,"RA-19915","Office Supplies","Binders",2017-08-18,6.744
1516,"AI-10855","Furniture","Chairs",2017-12-11,63.686
1517,"MC-17845","Furniture","Tables",2017-12-10,1669.6
1518,"TB-21400","Office Supplies","Binders",2014-02-03,83.84
1519,"TB-21400","Office Supplies","Binders",2014-02-03,13.272
1520,"VW-21775","Office Supplies","Binders",2017-02-11,21.336
1521,"PL-18925","Office Supplies","Art",2017-04-16,16.52
1522,"GH-14425","Furniture","Furnishings",2015-12-06,206.112
1523,"GH-14425","Office Supplies","Paper",2015-12-06,19.92
1524,"GH-14425","Office Supplies","Paper",2015-12-06,198.272
1525,"GH-14425","Office Supplies","Storage",2015-12-06,247.104
1526,"GH-14425","Office Supplies","Art",2015-12-06,86.304
1527,"CJ-12010","Office Supplies","Art",2016-07-22,4.16
1528,"CJ-12010","Furniture","Furnishings",2016-07-22,11.648
1529,"MC-18130","Office Supplies","Fasteners",2015-11-07,26.18
1530,"MC-18130","Office Supplies","Paper",2015-11-07,7.3
1531,"BV-11245","Office Supplies","Paper",2015-03-26,74.352
1532,"JF-15490","Office Supplies","Storage",2017-08-31,10.744
1533,"JF-15490","Office Supplies","Fasteners",2017-08-31,8.376
1534,"EB-13840","Office Supplies","Storage",2016-12-04,212.88
1535,"MP-18175","Furniture","Bookcases",2017-02-10,203.983
1536,"JM-15655","Office Supplies","Storage",2016-10-29,40.74
1537,"JM-15655","Office Supplies","Appliances",2016-10-29,11.67
1538,"CL-11890","Technology","Phones",2017-09-15,39.99
1539,"CL-11890","Office Supplies","Art",2017-09-15,16.28
1540,"CL-11890","Furniture","Bookcases",2017-09-15,782.94
1541,"CL-11890","Office Supplies","Binders",2017-09-15,242.48
1542,"CK-12205","Furniture","Furnishings",2014-03-11,8.32
1543,"CK-12205","Office Supplies","Fasteners",2014-03-11,10.464
1544,"DB-13270","Office Supplies","Binders",2014-02-04,82.896
1545,"DB-13270","Office Supplies","Paper",2014-02-04,34.24
1546,"PC-18745","Furniture","Bookcases",2014-12-31,1573.488
1547,"VB-21745","Office Supplies","Paper",2015-11-23,335.52
1548,"VB-21745","Office Supplies","Binders",2015-11-23,23.912
1549,"VB-21745","Office Supplies","Storage",2015-11-23,27.056
1550,"EP-13915","Technology","Copiers",2014-07-06,559.992
1551,"ME-17320","Office Supplies","Appliances",2017-11-13,9.324
1552,"IG-15085","Office Supplies","Paper",2016-06-17,111.96
1553,"JS-15940","Office Supplies","Labels",2014-05-03,21.56
1554,"BO-11425","Office Supplies","Binders",2017-10-16,124.75
1555,"VW-21775","Office Supplies","Art",2015-02-06,5.28
1556,"AB-10150","Technology","Accessories",2017-09-04,91.96
1557,"JW-16075","Office Supplies","Envelopes",2016-05-09,9.344
1558,"JW-16075","Office Supplies","Art",2016-05-09,79.36
1559,"JE-15475","Furniture","Tables",2015-03-16,171.96
1560,"EB-13750","Office Supplies","Binders",2016-04-09,35.352
1561,"PK-18910","Office Supplies","Labels",2014-04-04,18.9
1562,"CS-12400","Office Supplies","Art",2017-09-05,2.78
1563,"SG-20470","Furniture","Tables",2017-06-30,1044.63
1564,"CM-12190","Office Supplies","Paper",2015-11-09,11.352
1565,"CL-12565","Office Supplies","Storage",2014-03-04,354.9
1566,"JO-15550","Technology","Phones",2015-03-19,453.576
1567,"AW-10840","Technology","Accessories",2015-11-29,21.48
1568,"AW-10840","Office Supplies","Binders",2015-11-29,8.784
1569,"DV-13465","Office Supplies","Paper",2017-06-11,122.97
1570,"AH-10075","Office Supplies","Art",2017-11-26,12.84
1571,"SC-20095","Furniture","Chairs",2014-11-23,603.92
1572,"SC-20095","Office Supplies","Envelopes",2014-11-23,21.84
1573,"SC-20095","Technology","Accessories",2014-11-23,29.99
1574,"SC-20095","Furniture","Chairs",2014-11-23,381.44
1575,"MC-18100","Technology","Phones",2014-12-15,40.68
1576,"MC-18100","Furniture","Chairs",2014-12-15,763.28
1577,"TT-21460","Office Supplies","Storage",2016-04-22,23.952
1578,"AP-10720","Office Supplies","Paper",2016-05-23,4.98
1579,"DL-12865","Office Supplies","Appliances",2016-02-27,170.88
1580,"NP-18325","Technology","Phones",2015-08-09,307.98
1581,"NP-18325","Furniture","Tables",2015-08-09,382.806
1582,"NP-18325","Office Supplies","Storage",2015-08-09,41.96
1583,"NP-18325","Office Supplies","Binders",2015-08-09,1217.568
1584,"NP-18325","Furniture","Furnishings",2015-08-09,47.04
1585,"NP-18325","Furniture","Furnishings",2015-08-09,6.16
1586,"NP-18325","Technology","Phones",2015-08-09,979.95
1587,"NP-18325","Office Supplies","Paper",2015-08-09,143.7
1588,"NP-18325","Office Supplies","Fasteners",2015-08-09,10.65
1589,"NP-18325","Technology","Accessories",2015-08-09,247.8
1590,"VG-21805","Office Supplies","Art",2016-05-12,10.96
1591,"MY-18295","Office Supplies","Art",2016-04-15,33.488
1592,"MY-18295","Office Supplies","Fasteners",2016-04-15,8.04
1593,"RD-19480","Technology","Phones",2015-06-23,201.568
1594,"JF-15490","Office Supplies","Paper",2014-10-19,13.44
1595,"DP-13390","Furniture","Bookcases",2015-03-24,359.058
1596,"MD-17350","Furniture","Chairs",2017-05-08,47.992
1597,"MY-17380","Furniture","Furnishings",2017-10-16,547.3
1598,"AB-10150","Office Supplies","Paper",2017-11-19,16.896
1599,"AB-10150","Office Supplies","Supplies",2017-11-19,6.672
1600,"AB-10150","Office Supplies","Art",2017-11-19,99.136
1601,"AB-10150","Furniture","Furnishings",2017-11-19,15.992
1602,"GB-14530","Furniture","Furnishings",2016-05-08,211.96
1603,"CA-12775","Office Supplies","Art",2016-12-11,6.672
1604,"ME-17725","Office Supplies","Art",2017-11-30,155.94
1605,"JO-15280","Technology","Phones",2016-04-19,39.96
1606,"JO-15280","Office Supplies","Art",2016-04-19,5.46
1607,"JO-15280","Office Supplies","Art",2016-04-19,73.2
1608,"JO-15280","Office Supplies","Binders",2016-04-19,5.84
1609,"JO-15280","Office Supplies","Paper",2016-04-19,22.72
1610,"JO-15280","Office Supplies","Binders",2016-04-19,9.336
1611,"ML-17395","Furniture","Bookcases",2014-05-26,290.666
1612,"ML-17395","Technology","Phones",2014-05-26,201.584
1613,"ML-17395","Technology","Phones",2014-05-26,83.984
1614,"YS-21880","Office Supplies","Storage",2017-12-21,1000.02
1615,"PL-18925","Technology","Accessories",2016-03-15,83.976
1616,"JK-16120","Office Supplies","Labels",2015-08-10,3.75
1617,"JK-16120","Office Supplies","Labels",2015-08-10,41.4
1618,"JK-16120","Office Supplies","Art",2015-08-10,29.79
1619,"PN-18775","Office Supplies","Storage",2016-09-10,59.48
1620,"PN-18775","Office Supplies","Paper",2016-09-10,6.69
1621,"JC-15385","Furniture","Furnishings",2017-07-08,198.46
1622,"JC-15385","Office Supplies","Labels",2017-07-08,786.48
1623,"JC-15385","Office Supplies","Binders",2017-07-08,23.168
1624,"JC-15385","Technology","Accessories",2017-07-08,50
1625,"JG-15160","Technology","Phones",2015-12-19,675.96
1626,"JG-15160","Technology","Accessories",2015-12-19,1265.85
1627,"PO-19180","Office Supplies","Appliances",2015-11-16,523.25
1628,"MC-17275","Furniture","Chairs",2015-09-24,517.5
1629,"AS-10240","Furniture","Furnishings",2017-06-21,17.92
1630,"AS-10240","Office Supplies","Binders",2017-06-21,41.256
1631,"CL-12565","Office Supplies","Storage",2016-05-08,1006.056
1632,"CL-12565","Office Supplies","Paper",2016-05-08,10.688
1633,"CL-12565","Office Supplies","Paper",2016-05-08,10.368
1634,"CL-12565","Office Supplies","Storage",2016-05-08,25.12
1635,"CL-12565","Technology","Accessories",2016-05-08,58.112
1636,"NW-18400","Office Supplies","Paper",2014-11-26,15.552
1637,"NW-18400","Office Supplies","Storage",2014-11-26,669.08
1638,"NW-18400","Technology","Phones",2014-11-26,438.336
1639,"TB-21280","Office Supplies","Paper",2016-05-26,19.44
1640,"TB-21280","Office Supplies","Binders",2016-05-26,9.64
1641,"TB-21280","Office Supplies","Paper",2016-05-26,12.7
1642,"TB-21280","Furniture","Furnishings",2016-05-26,41.37
1643,"BS-11380","Office Supplies","Fasteners",2014-11-29,12.624
1644,"FH-14365","Office Supplies","Storage",2015-03-19,1247.64
1645,"FH-14365","Technology","Copiers",2015-03-19,3149.93
1646,"FH-14365","Office Supplies","Paper",2015-03-19,209.7
1647,"VM-21685","Technology","Accessories",2015-11-01,35.36
1648,"VM-21685","Office Supplies","Fasteners",2015-11-01,3.168
1649,"SF-20200","Office Supplies","Binders",2015-09-26,121.104
1650,"SF-20200","Technology","Phones",2015-09-26,45.894
1651,"HH-15010","Office Supplies","Paper",2014-08-29,109.92
1652,"HH-15010","Office Supplies","Paper",2014-08-29,13.36
1653,"CD-12280","Office Supplies","Storage",2017-11-18,169.68
1654,"CD-12280","Technology","Accessories",2017-11-18,132.52
1655,"CD-12280","Office Supplies","Fasteners",2017-11-18,2.96
1656,"CD-12280","Office Supplies","Binders",2017-11-18,8.448
1657,"CD-12280","Office Supplies","Storage",2017-11-18,95.94
1658,"HL-15040","Furniture","Furnishings",2014-05-12,34.79
1659,"TH-21100","Technology","Phones",2017-01-20,160.776
1660,"MM-18055","Office Supplies","Binders",2017-10-30,88.752
1661,"MM-18055","Office Supplies","Binders",2017-10-30,13.904
1662,"QJ-19255","Technology","Phones",2017-04-30,677.58
1663,"QJ-19255","Office Supplies","Binders",2017-04-30,13.896
1664,"NS-18505","Office Supplies","Storage",2016-11-24,41.92
1665,"NS-18505","Technology","Accessories",2016-11-24,297.576
1666,"NS-18505","Office Supplies","Fasteners",2016-11-24,4.344
1667,"NS-18505","Technology","Accessories",2016-11-24,94.992
1668,"NS-18505","Office Supplies","Paper",2016-11-24,74.352
1669,"NS-18505","Office Supplies","Art",2016-11-24,14.04
1670,"MM-17920","Furniture","Tables",2015-01-10,1018.104
1671,"RD-19480","Technology","Phones",2017-10-19,16.68
1672,"RB-19645","Technology","Accessories",2016-03-22,58.58
1673,"RD-19585","Technology","Phones",2017-07-03,167.968
1674,"SW-20455","Office Supplies","Labels",2015-12-11,196.62
1675,"SF-20965","Furniture","Furnishings",2015-09-17,21.936
1676,"SF-20965","Office Supplies","Binders",2015-09-17,6.588
1677,"EB-13930","Office Supplies","Storage",2016-05-18,104.28
1678,"EB-13930","Office Supplies","Paper",2016-05-18,17.94
1679,"SB-20290","Office Supplies","Storage",2014-09-07,64.784
1680,"SB-20290","Technology","Phones",2014-09-07,32.382
1681,"SB-20290","Furniture","Furnishings",2014-09-07,42.368
1682,"SB-20290","Technology","Machines",2014-09-07,399.54
1683,"PS-18760","Office Supplies","Paper",2016-09-29,18.97
1684,"CB-12535","Furniture","Furnishings",2016-11-07,14.82
1685,"DK-12835","Office Supplies","Appliances",2017-04-24,99.28
1686,"DK-12835","Office Supplies","Binders",2017-04-24,1.188
1687,"DK-12835","Office Supplies","Binders",2017-04-24,7.518
1688,"AW-10840","Office Supplies","Paper",2017-12-10,10.368
1689,"AW-10840","Furniture","Furnishings",2017-12-10,310.88
1690,"TS-21610","Furniture","Tables",2014-08-16,853.092
1691,"HF-14995","Office Supplies","Paper",2017-12-09,33.45
1692,"HF-14995","Office Supplies","Binders",2017-12-09,10.4
1693,"HZ-14950","Furniture","Furnishings",2016-03-14,21.88
1694,"AB-10255","Technology","Accessories",2016-06-26,13.616
1695,"PO-19195","Technology","Accessories",2015-09-25,63.96
1696,"PO-19195","Office Supplies","Binders",2015-09-25,14.46
1697,"PO-19195","Technology","Phones",2015-09-25,104.98
1698,"AG-10900","Office Supplies","Appliances",2015-12-27,106.96
1699,"AG-10900","Office Supplies","Labels",2015-12-27,21.56
1700,"SC-20725","Furniture","Tables",2014-06-03,515.88
1701,"ND-18370","Office Supplies","Binders",2015-07-13,11.808
1702,"ND-18370","Furniture","Chairs",2015-07-13,1931.04
1703,"ND-18370","Office Supplies","Paper",2015-07-13,9.96
1704,"CD-12790","Office Supplies","Fasteners",2014-02-02,12.35
1705,"PG-18820","Office Supplies","Binders",2016-03-08,9.702
1706,"IM-15070","Office Supplies","Binders",2015-11-22,11.61
1707,"JK-15205","Office Supplies","Labels",2017-10-30,43.86
1708,"JK-15205","Technology","Phones",2017-10-30,148.48
1709,"JK-15205","Office Supplies","Paper",2017-10-30,7.42
1710,"JK-15205","Furniture","Chairs",2017-10-30,71.992
1711,"JK-15205","Office Supplies","Art",2017-10-30,19.9
1712,"JK-15205","Office Supplies","Appliances",2017-10-30,1702.12
1713,"JP-15520","Office Supplies","Paper",2015-01-30,14.304
1714,"MM-18055","Furniture","Tables",2017-09-08,765.625
1715,"DC-13285","Furniture","Bookcases",2017-10-07,307.666
1716,"JL-15835","Office Supplies","Binders",2016-04-30,7.712
1717,"BN-11515","Office Supplies","Appliances",2016-05-19,242.9
1718,"BN-11515","Office Supplies","Storage",2016-05-19,454.9
1719,"BN-11515","Furniture","Furnishings",2016-05-19,35.92
1720,"BN-11515","Furniture","Furnishings",2016-05-19,39.76
1721,"BN-11515","Office Supplies","Binders",2016-05-19,47.744
1722,"KD-16345","Technology","Phones",2015-12-20,159.984
1723,"KD-16345","Technology","Accessories",2015-12-20,255.968
1724,"KD-16345","Furniture","Bookcases",2015-12-20,359.058
1725,"JK-15370","Office Supplies","Appliances",2015-12-19,434.352
